Id,WnvPresent
21842,0.5508019119991219
21843,0.55078413547457
21844,0.550766358820295
21845,0.5507485820363409
21846,0.5507308051227523
21847,0.5507130280795736
21848,0.5506952509068495
21849,0.550677473604624
21850,0.5506596961729423
21851,0.550641918611848
21852,0.5506241409213862
21853,0.5506063631016012
21854,0.5505885851525375
21855,0.5505708070742392
21856,0.5505530288667514
21857,0.5505352505301182
21858,0.5505174720643844
21859,0.550499693469594
21860,0.5504819147457917
21861,0.5504641358930221
21862,0.5504463569113296
21863,0.5504285778007587
21864,0.5504107985613537
21865,0.5503930191931595
21866,0.5503752396962202
21867,0.5503574600705805
21868,0.5503396803162847
21869,0.5503219004333776
21870,0.5503041204219036
21871,0.5502863402819068
21872,0.5502685600134323
21873,0.5502507796165241
21874,0.5502329990912271
21875,0.5502152184375857
21876,0.5501974376556441
21877,0.5501796567454472
21878,0.5501618757070392
21879,0.5501440945404648
21880,0.5501263132457684
21881,0.5501085318229946
21882,0.5500907502721878
21883,0.5500729685933928
21884,0.5500551867866538
21885,0.5500374048520152
21886,0.550019622789522
21887,0.5500018405992183
21888,0.5499840582811489
21889,0.549966275835358
21890,0.5499484932618904
21891,0.5499307105607906
21892,0.549912927732103
21893,0.549895144775872
21894,0.5498773616921425
21895,0.549859578480959
21896,0.5498417951423656
21897,0.5498240116764073
21898,0.5498062280831281
21899,0.5497884443625731
21900,0.5497706605147866
21901,0.5497528765398131
21902,0.5497350924376971
21903,0.5497173082084833
21904,0.5496995238522162
21905,0.54968173936894
21906,0.5496639547586998
21907,0.5496461700215397
21908,0.5496283851575047
21909,0.5496106001666389
21910,0.5495928150489868
21911,0.5495750298045934
21912,0.549557244433503
21913,0.5495394589357602
21914,0.5495216733114093
21915,0.6103071389213297
21916,0.6102900511164826
21917,0.6102729630408235
21918,0.61025587469439
21919,0.6102387860772196
21920,0.6102216971893503
21921,0.6102046080308196
21922,0.6101875186016653
21923,0.6101704289019249
21924,0.6101533389316363
21925,0.610136248690837
21926,0.6101191581795647
21927,0.6101020673978572
21928,0.6100849763457521
21929,0.6100678850232872
21930,0.6100507934305002
21931,0.6100337015674286
21932,0.6100166094341103
21933,0.609999517030583
21934,0.6099824243568843
21935,0.6099653314130519
21936,0.6099482381991237
21937,0.6099311447151373
21938,0.6099140509611304
21939,0.6098969569371407
21940,0.6098798626432059
21941,0.6098627680793639
21942,0.6098456732456524
21943,0.6098285781421092
21944,0.6098114827687715
21945,0.6097943871256777
21946,0.6097772912128652
21947,0.6097601950303719
21948,0.6097430985782352
21949,0.6097260018564934
21950,0.6097089048651839
21951,0.6096918076043444
21952,0.6096747100740131
21953,0.6096576122742269
21954,0.6096405142050245
21955,0.6096234158664431
21956,0.6096063172585207
21957,0.6095892183812948
21958,0.6095721192348036
21959,0.6095550198190846
21960,0.6095379201341756
21961,0.6095208201801142
21962,0.6095037199569385
21963,0.6094866194646863
21964,0.6094695187033952
21965,0.6094524176731029
21966,0.6094353163738474
21967,0.6094182148056664
21968,0.6094011129685979
21969,0.6093840108626793
21970,0.6093669084879486
21971,0.6093498058444436
21972,0.6093327029322023
21973,0.6093155997512625
21974,0.6092984963016614
21975,0.6092813925834377
21976,0.6092642885966285
21977,0.609247184341272
21978,0.609230079817406
21979,0.6092129750250682
21980,0.6091958699642965
21981,0.6091787646351288
21982,0.6091616590376026
21983,0.6091445531717562
21984,0.6091274470376273
21985,0.6091103406352536
21986,0.6090932339646729
21987,0.6090761270259232
21988,0.6090590198190423
21989,0.6090419123440681
21990,0.6090248046010385
21991,0.609007696589991
21992,0.608990588310964
21993,0.608973479763995
21994,0.6089563709491219
21995,0.6089392618663826
21996,0.6089221525158149
21997,0.6089050428974571
21998,0.6088879330113466
21999,0.6088708228575213
22000,0.6088537124360192
22001,0.6088366017468781
22002,0.6088194907901362
22003,0.6088023795658308
22004,0.6087852680740006
22005,0.6087681563146826
22006,0.6087510442879155
22007,0.6087339319937366
22008,0.6087168194321838
22009,0.6086997066032956
22010,0.6086825935071094
22011,0.6086654801436633
22012,0.6086483665129949
22013,0.6086312526151426
22014,0.608614138450144
22015,0.6085970240180372
22016,0.6085799093188597
22017,0.6085627943526501
22018,0.6085456791194459
22019,0.608528563619285
22020,0.6085114478522053
22021,0.608494331818245
22022,0.6084772155174419
22023,0.608460098949834
22024,0.608442982115459
22025,0.608425865014355
22026,0.60840874764656
22027,0.6083916300121122
22028,0.6083745121110489
22029,0.6083573939434085
22030,0.6083402755092289
22031,0.6083231568085481
22032,0.608306037841404
22033,0.6082889186078343
22034,0.6082717991078775
22035,0.6082546793415712
22036,0.6082375593089535
22037,0.6082204390100622
22038,0.6082033184449356
22039,0.6081861976136113
22040,0.6081690765161276
22041,0.6081519551525224
22042,0.6081348335228336
22043,0.6081177116270993
22044,0.6081005894653573
22045,0.6080834670376458
22046,0.6080663443440025
22047,0.608049221384466
22048,0.6080320981590738
22049,0.6080149746678639
22050,0.6079978509108745
22051,0.6079807268881435
22052,0.6079636025997092
22053,0.6079464780456092
22054,0.6079293532258816
22055,0.6079122281405646
22056,0.6078951027896962
22057,0.6078779771733144
22058,0.6078608512914568
22059,0.6078437251441623
22060,0.6078265987314682
22061,0.6078094720534128
22062,0.6077923451100343
22063,0.6077752179013705
22064,0.6077580904274593
22065,0.6077409626883392
22066,0.607723834684048
22067,0.6077067064146235
22068,0.6076895778801042
22069,0.607672449080528
22070,0.6076553200159329
22071,0.6076381906863568
22072,0.6076210610918382
22073,0.607603931232415
22074,0.607586801108125
22075,0.6075696707190064
22076,0.6075525400650973
22077,0.607535409146436
22078,0.6075182779630602
22079,0.6075011465150083
22080,0.6074840148023182
22081,0.607466882825028
22082,0.607449750583176
22083,0.6074326180767998
22084,0.6074154853059379
22085,0.6073983522706283
22086,0.6073812189709094
22087,0.6073640854068187
22088,0.6073469515783947
22089,0.6073298174856755
22090,0.6073126831286991
22091,0.6072955485075036
22092,0.6072784136221271
22093,0.6072612784726078
22094,0.6072441430589839
22095,0.6072270073812933
22096,0.6072098714395743
22097,0.6071927352338649
22098,0.6071755987642034
22099,0.6071584620306277
22100,0.6071413250331762
22101,0.6071241877718866
22102,0.6071070502467977
22103,0.6070899124579472
22104,0.6070727744053732
22105,0.607055636089114
22106,0.6070384975092078
22107,0.6070213586656927
22108,0.6070042195586067
22109,0.6069870801879882
22110,0.6069699405538752
22111,0.606952800656306
22112,0.6069356604953186
22113,0.6069185200709513
22114,0.6069013793832421
22115,0.6068842384322293
22116,0.6068670972179513
22117,0.6068499557404456
22118,0.6068328139997511
22119,0.6068156719959057
22120,0.6067985297289478
22121,0.6067813871989151
22122,0.606764244405846
22123,0.6067471013497789
22124,0.6067299580307518
22125,0.6067128144488031
22126,0.6066956706039706
22127,0.606678526496293
22128,0.6066613821258081
22129,0.6066442374925545
22130,0.6066270925965698
22131,0.606609947437893
22132,0.6065928020165617
22133,0.6065756563326145
22134,0.6065585103860893
22135,0.6065413641770244
22136,0.6065242177054583
22137,0.6065070709714289
22138,0.6064899239749746
22139,0.6064727767161334
22140,0.606455629194944
22141,0.6064384814114444
22142,0.6064213333656727
22143,0.6064041850576672
22144,0.6063870364874662
22145,0.606369887655108
22146,0.6063527385606309
22147,0.6063355892040728
22148,0.6063184395854724
22149,0.6063012897048677
22150,0.6062841395622972
22151,0.6062669891577988
22152,0.606249838491411
22153,0.6062326875631721
22154,0.6062155363731202
22155,0.6061983849212937
22156,0.6061812332077308
22157,0.6061640812324699
22158,0.6061469289955491
22159,0.6061297764970071
22160,0.6061126237368815
22161,0.6060954707152112
22162,0.6060783174320341
22163,0.6060611638873888
22164,0.6060440100813134
22165,0.6060268560138462
22166,0.6060097016850257
22167,0.6059925470948899
22168,0.6059753922434774
22169,0.6059582371308262
22170,0.6059410817569749
22171,0.6059239261219618
22172,0.605906770225825
22173,0.6058896140686029
22174,0.6058724576503337
22175,0.6058553009710562
22176,0.6058381440308082
22177,0.6058209868296283
22178,0.6058038293675547
22179,0.6057866716446259
22180,0.6057695136608802
22181,0.6057523554163555
22182,0.6057351969110909
22183,0.6057180381451243
22184,0.605700879118494
22185,0.6056837198312385
22186,0.6056665602833962
22187,0.6056494004750052
22188,0.6056322404061042
22189,0.6056150800767314
22190,0.6055979194869248
22191,0.6055807586367234
22192,0.6055635975261652
22193,0.6055464361552888
22194,0.6055292745241321
22195,0.605512112632734
22196,0.6054949504811327
22197,0.6054777880693665
22198,0.6054606253974737
22199,0.6054434624654929
22200,0.6054262992734625
22201,0.6054091358214206
22202,0.6053919721094059
22203,0.6053748081374566
22204,0.6053576439056113
22205,0.6053404794139083
22206,0.6053233146623858
22207,0.6053061496510824
22208,0.6052889843800365
22209,0.6052718188492866
22210,0.6052546530588708
22211,0.6052374870088278
22212,0.6052203206991961
22213,0.6052031541300138
22214,0.6051859873013197
22215,0.6051688202131517
22216,0.6051516528655486
22217,0.605134485258549
22218,0.6051173173921909
22219,0.6051001492665127
22220,0.6050829808815533
22221,0.605065812237351
22222,0.605048643333944
22223,0.6050314741713709
22224,0.6050143047496702
22225,0.6049971350688803
22226,0.6049799651290395
22227,0.6049627949301866
22228,0.6049456244723596
22229,0.6049284537555973
22230,0.6049112827799382
22231,0.6048941115454205
22232,0.6048769400520828
22233,0.6048597682999636
22234,0.6048425962891014
22235,0.6048254240195345
22236,0.6048082514913016
22237,0.604791078704441
22238,0.6047739056589914
22239,0.6047567323549911
22240,0.6047395587924784
22241,0.6047223849714923
22242,0.6047052108920707
22243,0.6046880365542529
22244,0.6046708619580765
22245,0.6046536871035803
22246,0.6046365119908033
22247,0.6046193366197833
22248,0.6046021609905592
22249,0.6045849851031693
22250,0.6045678089576524
22251,0.6045506325540468
22252,0.604533455892391
22253,0.6045162789727236
22254,0.6044991017950831
22255,0.6044819243595083
22256,0.6044647466660372
22257,0.6044475687147086
22258,0.604430390505561
22259,0.6044132120386331
22260,0.6043960333139631
22261,0.6043788543315898
22262,0.6043616750915516
22263,0.6043444955938873
22264,0.6043273158386351
22265,0.6043101358258338
22266,0.6042929555555216
22267,0.6042757750277377
22268,0.6042585942425202
22269,0.6042414131999075
22270,0.6042242318999385
22271,0.6042070503426518
22272,0.6041898685280855
22273,0.6041726864562788
22274,0.6041555041272697
22275,0.6041383215410973
22276,0.6041211386977997
22277,0.6041039555974159
22278,0.604086772239984
22279,0.604069588625543
22280,0.6040524047541316
22281,0.6040352206257878
22282,0.6040180362405507
22283,0.6040008515984585
22284,0.6039836666995502
22285,0.6039664815438641
22286,0.6039492961314391
22287,0.6039321104623133
22288,0.603914924536526
22289,0.6038977383541153
22290,0.6038805519151198
22291,0.6038633652195784
22292,0.6038461782675294
22293,0.6038289910590119
22294,0.6038118035940641
22295,0.6037946158727244
22296,0.6037774278950321
22297,0.6037602396610254
22298,0.6037430511707431
22299,0.6037258624242237
22300,0.6037086734215058
22301,0.6036914841626282
22302,0.6036742946476297
22303,0.6036571048765486
22304,0.6036399148494234
22305,0.6036227245662932
22306,0.6036055340271963
22307,0.6035883432321718
22308,0.6035711521812577
22309,0.6035539608744933
22310,0.603536769311917
22311,0.6035195774935673
22312,0.603502385419483
22313,0.6034851930897029
22314,0.6034680005042656
22315,0.6034508076632097
22316,0.6034336145665737
22317,0.6034164212143966
22318,0.6033992276067172
22319,0.6033820337435738
22320,0.6033648396250052
22321,0.60334764525105
22322,0.6033304506217471
22323,0.6033132557371351
22324,0.6032960605972527
22325,0.6032788652021385
22326,0.6032616695518314
22327,0.60324447364637
22328,0.6032272774857931
22329,0.603210081070139
22330,0.603192884399447
22331,0.6031756874737554
22332,0.6031584902931032
22333,0.6031412928575287
22334,0.6031240951670711
22335,0.6031068972217688
22336,0.6030896990216607
22337,0.6030725005667855
22338,0.6030553018571817
22339,0.6030381028928884
22340,0.6030209036739441
22341,0.6030037042003876
22342,0.6029865044722574
22343,0.6029693044895928
22344,0.6029521042524322
22345,0.6029349037608143
22346,0.6029177030147778
22347,0.6029005020143615
22348,0.6028833007596045
22349,0.6028660992505451
22350,0.6028488974872223
22351,0.6028316954696747
22352,0.6028144931979412
22353,0.6027972906720608
22354,0.6027800878920717
22355,0.602762884858013
22356,0.6027456815699234
22357,0.6027284780278419
22358,0.6027112742318069
22359,0.6026940701818574
22360,0.6026768658780323
22361,0.6026596613203702
22362,0.60264245650891
22363,0.6026252514436903
22364,0.6026080461247502
22365,0.6025908405521281
22366,0.6025736347258631
22367,0.6025564286459938
22368,0.6025392223125594
22369,0.6025220157255984
22370,0.6025048088851495
22371,0.6024876017912516
22372,0.6024703944439436
22373,0.6024531868432644
22374,0.6024359789892526
22375,0.6024187708819472
22376,0.6024015625213867
22377,0.6023843539076104
22378,0.6023671450406569
22379,0.6023499359205648
22380,0.6023327265473734
22381,0.6023155169211211
22382,0.6022983070418472
22383,0.6022810969095899
22384,0.6022638865243886
22385,0.6022466758862819
22386,0.6022294649953088
22387,0.6022122538515081
22388,0.6021950424549184
22389,0.6021778308055791
22390,0.6021606189035283
22391,0.6021434067488055
22392,0.6021261943414495
22393,0.6021089816814987
22394,0.6020917687689925
22395,0.6020745556039694
22396,0.6020573421864684
22397,0.6020401285165284
22398,0.6020229145941883
22399,0.6020057004194871
22400,0.6019884859924634
22401,0.6019712713131561
22402,0.6019540563816044
22403,0.6019368411978467
22404,0.6019196257619225
22405,0.6019024100738701
22406,0.6018851941337289
22407,0.6018679779415375
22408,0.6018507614973347
22409,0.6018335448011598
22410,0.6018163278530513
22411,0.6017991106530485
22412,0.60178189320119
22413,0.6017646754975147
22414,0.6017474575420617
22415,0.6017302393348699
22416,0.6017130208759782
22417,0.6016958021654255
22418,0.6016785832032505
22419,0.6016613639894925
22420,0.6016441445241902
22421,0.6016269248073827
22422,0.6016097048391087
22423,0.6015924846194075
22424,0.6015752641483176
22425,0.6015580434258784
22426,0.6015408224521284
22427,0.6015236012271068
22428,0.6015063797508526
22429,0.6014891580234046
22430,0.601471936044802
22431,0.6014547138150832
22432,0.6014374913342878
22433,0.6014202686024543
22434,0.6014030456196221
22435,0.6013858223858296
22436,0.6013685989011165
22437,0.6013513751655212
22438,0.6013341511790827
22439,0.6013169269418402
22440,0.6012997024538326
22441,0.601282477715099
22442,0.6012652527256783
22443,0.6012480274856091
22444,0.6012308019949311
22445,0.6012135762536828
22446,0.6011963502619033
22447,0.6011791240196316
22448,0.6011618975269067
22449,0.6011446707837677
22450,0.6011274437902534
22451,0.6011102165464032
22452,0.6010929890522555
22453,0.6010757613078499
22454,0.601058533313225
22455,0.6010413050684201
22456,0.601024076573474
22457,0.601006847828426
22458,0.6009896188333146
22459,0.6009723895881794
22460,0.600955160093059
22461,0.6009379303479929
22462,0.6009207003530198
22463,0.6009034701081787
22464,0.6008862396135087
22465,0.6008690088690489
22466,0.6008517778748385
22467,0.6008345466309162
22468,0.6008173151373211
22469,0.6008000833940924
22470,0.600782851401269
22471,0.6007656191588903
22472,0.600748386666995
22473,0.6007311539256222
22474,0.600713920934811
22475,0.6006966876946007
22476,0.6006794542050302
22477,0.6006622204661383
22478,0.6006449864779645
22479,0.6006277522405475
22480,0.6006105177539267
22481,0.6005932830181409
22482,0.6005760480332295
22483,0.6005588127992312
22484,0.6005415773161854
22485,0.6005243415841311
22486,0.6005071056031073
22487,0.6004898693731532
22488,0.6004726328943077
22489,0.6004553961666103
22490,0.6004381591900996
22491,0.6004209219648151
22492,0.6004036844907957
22493,0.6003864467680807
22494,0.600369208796709
22495,0.6003519705767197
22496,0.6003347321081521
22497,0.6003174933910451
22498,0.6003002544254381
22499,0.6002830152113698
22500,0.6002657757488798
22501,0.6002485360380072
22502,0.6002312960787907
22503,0.6002140558712696
22504,0.6001968154154832
22505,0.6001795747114705
22506,0.6001623337592707
22507,0.6001450925589229
22508,0.6001278511104663
22509,0.6001106094139402
22510,0.6000933674693835
22511,0.6000761252768351
22512,0.6000588828363348
22513,0.6000416401479213
22514,0.6000243972116338
22515,0.6000071540275115
22516,0.5999899105955938
22517,0.5999726669159197
22518,0.5999554229885281
22519,0.5999381788134586
22520,0.59992093439075
22521,0.599903689720442
22522,0.599886444802573
22523,0.5998691996371829
22524,0.5998519542243104
22525,0.5998347085639951
22526,0.5998174626562759
22527,0.599800216501192
22528,0.5997829700987826
22529,0.5997657234490869
22530,0.5997484765521444
22531,0.5997312294079937
22532,0.5997139820166746
22533,0.5996967343782259
22534,0.599679486492687
22535,0.5996622383600971
22536,0.5996449899804952
22537,0.5996277413539209
22538,0.599610492480413
22539,0.5995932433600112
22540,0.5995759939927542
22541,0.5995587443786814
22542,0.5995414945178322
22543,0.5995242444102457
22544,0.5995069940559612
22545,0.5994897434550177
22546,0.5994724926074547
22547,0.5994552415133113
22548,0.599437990172627
22549,0.5994207385854405
22550,0.5994034867517917
22551,0.5993862346717195
22552,0.5993689823452629
22553,0.5993517297724615
22554,0.5993344769533546
22555,0.5993172238879813
22556,0.5992999705763807
22557,0.5992827170185926
22558,0.5992654632146556
22559,0.5992482091646094
22560,0.5992309548684932
22561,0.5992137003263462
22562,0.5991964455382076
22563,0.5991791905041168
22564,0.5991619352241132
22565,0.5991446796982359
22566,0.599127423926524
22567,0.5991101679090172
22568,0.5990929116457544
22569,0.5990756551367752
22570,0.5990583983821186
22571,0.5990411413818243
22572,0.5990238841359312
22573,0.5990066266444789
22574,0.5989893689075063
22575,0.5989721109250532
22576,0.5989548526971588
22577,0.598937594223862
22578,0.5989203355052024
22579,0.5989030765412193
22580,0.5988858173319522
22581,0.59886855787744
22582,0.5988512981777225
22583,0.5988340382328385
22584,0.5988167780428278
22585,0.5987995176077298
22586,0.5987822569275831
22587,0.5987649960024276
22588,0.5987477348323027
22589,0.5987304734172476
22590,0.5987132117573015
22591,0.5986959498525036
22592,0.598678687702894
22593,0.5986614253085112
22594,0.5986441626693951
22595,0.5986268997855847
22596,0.5986096366571195
22597,0.5985923732840388
22598,0.5985751096663823
22599,0.5985578458041889
22600,0.5985405816974981
22601,0.5985233173463494
22602,0.5985060527507821
22603,0.5984887879108356
22604,0.5984715228265489
22605,0.5984542574979619
22606,0.5984369919251138
22607,0.5984197261080441
22608,0.5984024600467917
22609,0.5983851937413965
22610,0.5983679271918978
22611,0.5983506603983348
22612,0.5983333933607472
22613,0.5983161260791738
22614,0.5982988585536547
22615,0.5982815907842288
22616,0.5982643227709359
22617,0.598247054513815
22618,0.5982297860129057
22619,0.5982125172682475
22620,0.5981952482798797
22621,0.5981779790478416
22622,0.5981607095721728
22623,0.5981434398529127
22624,0.5981261698901009
22625,0.5981088996837762
22626,0.5980916292339788
22627,0.5980743585407476
22628,0.5980570876041224
22629,0.5980398164241421
22630,0.5980225450008466
22631,0.5980052733342752
22632,0.5979880014244674
22633,0.5979707292714626
22634,0.5979534568753
22635,0.5979361842360195
22636,0.5979189113536602
22637,0.5979016382282618
22638,0.5978843648598634
22639,0.5978670912485049
22640,0.5978498173942255
22641,0.5978325432970647
22642,0.5978152689570618
22643,0.5977979943742565
22644,0.5977807195486884
22645,0.5977634444803966
22646,0.5977461691694207
22647,0.5977288936158003
22648,0.5977116178195748
22649,0.5976943417807838
22650,0.5976770654994664
22651,0.5976597889756625
22652,0.5976425122094113
22653,0.5976252352007526
22654,0.5976079579497255
22655,0.5975906804563699
22656,0.597573402720725
22657,0.5975561247428304
22658,0.5975388465227257
22659,0.5975215680604501
22660,0.5975042893560436
22661,0.5974870104095451
22662,0.5974697312209948
22663,0.5974524517904315
22664,0.5974351721178952
22665,0.5974178922034252
22666,0.5974006120470613
22667,0.5973833316488426
22668,0.5973660510088088
22669,0.5973487701269996
22670,0.5973314890034543
22671,0.5973142076382127
22672,0.5972969260313139
22673,0.597279644182798
22674,0.5972623620927041
22675,0.5972450797610719
22676,0.5972277971879408
22677,0.5972105143733507
22678,0.5971932313173408
22679,0.5971759480199508
22680,0.59715866448122
22681,0.5971413807011884
22682,0.5971240966798954
22683,0.5971068124173804
22684,0.5970895279136829
22685,0.5970722431688428
22686,0.5970549581828994
22687,0.5970376729558926
22688,0.5970203874878616
22689,0.5970031017788459
22690,0.5969858158288854
22691,0.5969685296380196
22692,0.5969512432062881
22693,0.5969339565337303
22694,0.5969166696203858
22695,0.5968993824662945
22696,0.5968820950714958
22697,0.5968648074360291
22698,0.5968475195599343
22699,0.5968302314432509
22700,0.5968129430860184
22701,0.5967956544882764
22702,0.5967783656500647
22703,0.5967610765714229
22704,0.5967437872523903
22705,0.5967264976930068
22706,0.5967092078933118
22707,0.5966919178533452
22708,0.5966746275731464
22709,0.5966573370527551
22710,0.5966400462922109
22711,0.5966227552915533
22712,0.5966054640508222
22713,0.596588172570057
22714,0.5965708808492973
22715,0.5965535888885832
22716,0.5965362966879537
22717,0.5965190042474489
22718,0.596501711567108
22719,0.5964844186469711
22720,0.5964671254870777
22721,0.5964498320874675
22722,0.5964325384481799
22723,0.5964152445692547
22724,0.5963979504507315
22725,0.5963806560926502
22726,0.5963633614950503
22727,0.5963460666579713
22728,0.5963287715814531
22729,0.5963114762655353
22730,0.5962941807102575
22731,0.5962768849156594
22732,0.5962595888817809
22733,0.5962422926086615
22734,0.5962249960963406
22735,0.5962076993448583
22736,0.596190402354254
22737,0.5961731051245677
22738,0.5961558076558389
22739,0.596138509948107
22740,0.5961212120014122
22741,0.596103913815794
22742,0.596086615391292
22743,0.596069316727946
22744,0.5960520178257958
22745,0.5960347186848808
22746,0.596017419305241
22747,0.5960001196869161
22748,0.5959828198299454
22749,0.5959655197343693
22750,0.5959482194002268
22751,0.5959309188275583
22752,0.5959136180164029
22753,0.5958963169668008
22754,0.5958790156787914
22755,0.5958617141524147
22756,0.5958444123877101
22757,0.5958271103847178
22758,0.5958098081434773
22759,0.595792505664028
22760,0.5957752029464102
22761,0.5957578999906631
22762,0.5957405967968269
22763,0.5957232933649412
22764,0.5957059896950456
22765,0.59568868578718
22766,0.5956713816413842
22767,0.5956540772576979
22768,0.5956367726361609
22769,0.5956194677768127
22770,0.5956021626796933
22771,0.5955848573448426
22772,0.5955675517723003
22773,0.5955502459621057
22774,0.5955329399142992
22775,0.5955156336289202
22776,0.5954983271060087
22777,0.5954810203456042
22778,0.5954637133477468
22779,0.5954464061124761
22780,0.5954290986398321
22781,0.5954117909298543
22782,0.5953944829825824
22783,0.5953771747980566
22784,0.5953598663763165
22785,0.595342557717402
22786,0.5953252488213524
22787,0.5953079396882083
22788,0.5952906303180089
22789,0.5952733207107942
22790,0.5952560108666041
22791,0.5952387007854782
22792,0.5952213904674566
22793,0.5952040799125788
22794,0.5951867691208849
22795,0.5951694580924145
22796,0.5951521468272076
22797,0.5951348353253041
22798,0.5951175235867435
22799,0.5951002116115658
22800,0.5950828993998107
22801,0.5950655869515186
22802,0.5950482742667285
22803,0.5950309613454807
22804,0.5950136481878151
22805,0.5949963347937715
22806,0.5949790211633897
22807,0.5949617072967093
22808,0.5949443931937706
22809,0.594927078854613
22810,0.5949097642792769
22811,0.5948924494678014
22812,0.5948751344202273
22813,0.5948578191365937
22814,0.5948405036169409
22815,0.5948231878613085
22816,0.5948058718697363
22817,0.5947885556422647
22818,0.594771239178933
22819,0.5947539224797814
22820,0.5947366055448495
22821,0.5947192883741774
22822,0.5947019709678052
22823,0.5946846533257723
22824,0.5946673354481188
22825,0.5946500173348847
22826,0.5946326989861097
22827,0.5946153804018338
22828,0.5945980615820968
22829,0.5945807425269388
22830,0.5945634232363997
22831,0.5945461037105193
22832,0.5945287839493372
22833,0.5945114639528939
22834,0.5944941437212289
22835,0.5944768232543822
22836,0.594459502552394
22837,0.5944421816153035
22838,0.5944248604431515
22839,0.5944075390359772
22840,0.594390217393821
22841,0.5943728955167226
22842,0.5943555734047221
22843,0.5943382510578591
22844,0.594320928476174
22845,0.5943036056597062
22846,0.5942862826084961
22847,0.5942689593225837
22848,0.5942516358020085
22849,0.5942343120468105
22850,0.5942169880570299
22851,0.5941996638327067
22852,0.5941823393738805
22853,0.5941650146805917
22854,0.5941476897528798
22855,0.594130364590785
22856,0.5941130391943474
22857,0.5940957135636068
22858,0.594078387698603
22859,0.5940610615993762
22860,0.5940437352659663
22861,0.5940264086984134
22862,0.5940090818967572
22863,0.5939917548610378
22864,0.5939744275912954
22865,0.5939571000875697
22866,0.5939397723499007
22867,0.5939224443783285
22868,0.5939051161728931
22869,0.5938877877336345
22870,0.5938704590605927
22871,0.5938531301538073
22872,0.5938358010133189
22873,0.5938184716391671
22874,0.5938011420313923
22875,0.5937838121900338
22876,0.5937664821151324
22877,0.5937491518067276
22878,0.5937318212648597
22879,0.5937144904895684
22880,0.5936971594808941
22881,0.5936798282388764
22882,0.5936624967635558
22883,0.5936451650549719
22884,0.5936278331131648
22885,0.5936105009381748
22886,0.5935931685300417
22887,0.5935758358888055
22888,0.5935585030145063
22889,0.5935411699071842
22890,0.5935238365668792
22891,0.5935065029936313
22892,0.5934891691874806
22893,0.593471835148467
22894,0.5934545008766309
22895,0.593437166372012
22896,0.5934198316346503
22897,0.5934024966645862
22898,0.5933851614618596
22899,0.5933678260265105
22900,0.5933504903585789
22901,0.5933331544581051
22902,0.593315818325129
22903,0.5932984819596908
22904,0.5932811453618302
22905,0.5932638085315879
22906,0.5932464714690034
22907,0.593229134174117
22908,0.5932117966469689
22909,0.5931944588875988
22910,0.5931771208960473
22911,0.5931597826723543
22912,0.5931424442165596
22913,0.5931251055287037
22914,0.5931077666088264
22915,0.5930904274569679
22916,0.5930730880731683
22917,0.5930557484574677
22918,0.5930384086099061
22919,0.5930210685305239
22920,0.5930037282193611
22921,0.5929863876764575
22922,0.5929690469018535
22923,0.5929517058955891
22924,0.5929343646577047
22925,0.5929170231882399
22926,0.5928996814872353
22927,0.5928823395547307
22928,0.5928649973907665
22929,0.5928476549953827
22930,0.5928303123686192
22931,0.5928129695105165
22932,0.5927956264211145
22933,0.5927782831004537
22934,0.5927609395485735
22935,0.5927435957655147
22936,0.5927262517513174
22937,0.5927089075060215
22938,0.5926915630296671
22939,0.5926742183222945
22940,0.5926568733839441
22941,0.5926395282146556
22942,0.5926221828144693
22943,0.5926048371834255
22944,0.5925874913215643
22945,0.5925701452289259
22946,0.5925527989055502
22947,0.5925354523514778
22948,0.5925181055667483
22949,0.5925007585514025
22950,0.5924834113054802
22951,0.5924660638290217
22952,0.5924487161220672
22953,0.5924313681846567
22954,0.5924140200168306
22955,0.5923966716186289
22956,0.592379322990092
22957,0.59236197413126
22958,0.5923446250421731
22959,0.5923272757228712
22960,0.5923099261733951
22961,0.5922925763937845
22962,0.5922752263840798
22963,0.5922578761443212
22964,0.5922405256745488
22965,0.5922231749748029
22966,0.5922058240451238
22967,0.5921884728855515
22968,0.5921711214961263
22969,0.5921537698768886
22970,0.5921364180278785
22971,0.592119065949136
22972,0.5921017136407016
22973,0.5920843611026154
22974,0.5920670083349179
22975,0.5920496553376489
22976,0.5920323021108488
22977,0.5920149486545578
22978,0.5919975949688164
22979,0.5919802410536648
22980,0.5919628869091428
22981,0.591945532535291
22982,0.5919281779321497
22983,0.591910823099759
22984,0.5918934680381591
22985,0.5918761127473903
22986,0.591858757227493
22987,0.5918414014785074
22988,0.5918240455004736
22989,0.591806689293432
22990,0.591789332857423
22991,0.5917719761924866
22992,0.5917546192986632
22993,0.591737262175993
22994,0.5917199048245164
22995,0.5917025472442737
22996,0.5916851894353049
22997,0.5916678313976506
22998,0.5916504731313508
22999,0.5916331146364461
23000,0.5916157559129765
23001,0.5915983969609826
23002,0.5915810377805042
23003,0.5915636783715821
23004,0.5915463187342566
23005,0.5915289588685674
23006,0.5915115987745554
23007,0.5914942384522606
23008,0.5914768779017235
23009,0.5914595171229844
23010,0.5914421561160833
23011,0.5914247948810608
23012,0.5914074334179572
23013,0.5913900717268128
23014,0.5913727098076678
23015,0.5913553476605627
23016,0.5913379852855376
23017,0.5913206226826331
